flow,batch_idx,cfg,height,image_path_lora,image_path_no,loras,prompt_idx,prompt_text,sampler,scheduler,seed,steps,width,expected_text,clip_similarity_no,clip_similarity_lora,clip_delta,ocr_text_no,ocr_text_lora,ocr_score_no,ocr_score_lora,ocr_delta,ocr_missing_no,ocr_missing_lora
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st20_11_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st20_11_no_0.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024,SOLIS,0.5828,0.6368,0.0539,,Soins,,0.6000,,1,0
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st20_11_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st20_11_no_1.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024,SOLIS,0.6367,0.6314,-0.0053,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st20_11_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st20_11_no_2.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024,SOLIS,0.6130,0.6385,0.0256,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st20_11_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st20_11_no_3.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024,SOLIS,0.6073,0.6296,0.0223,,SOH'S,,0.6000,,1,0
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st25_11_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st25_11_no_0.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,25,1024,SOLIS,0.6177,0.6349,0.0171,,SooliS,,0.8000,,1,0
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st25_11_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st25_11_no_1.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,25,1024,SOLIS,0.6347,0.6310,-0.0037,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st25_11_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st25_11_no_2.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,25,1024,SOLIS,0.6192,0.6433,0.0241,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st25_11_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg4_st25_11_no_3.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,25,1024,SOLIS,0.6094,0.6290,0.0196,,SOIIS,,0.8000,,1,0
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st15_11_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st15_11_no_0.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,15,1024,SOLIS,0.5920,0.6221,0.0301,,SOLIII’S,,0.4000,,1,0
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st15_11_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st15_11_no_1.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,15,1024,SOLIS,0.6442,0.6292,-0.0150,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st15_11_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st15_11_no_2.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,15,1024,SOLIS,0.6154,0.6165,0.0011,,Oo iis,,0.6000,,1,0
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st15_11_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st15_11_no_3.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,15,1024,SOLIS,0.5714,0.6373,0.0659,,CONS,,0.4000,,1,0
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st20_11_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st20_11_no_0.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024,SOLIS,0.5736,0.6407,0.0671,,Solis,,1.0000,,1,0
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st20_11_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st20_11_no_1.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024,SOLIS,0.6469,0.6338,-0.0131,,Solis,,1.0000,,1,0
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st20_11_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st20_11_no_2.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024,SOLIS,0.6283,0.6113,-0.0170,,ooli's,,0.6000,,1,0
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st20_11_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st20_11_no_3.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024,SOLIS,0.6007,0.6346,0.0338,,SONIS,,0.8000,,1,0
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st25_11_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st25_11_no_0.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,25,1024,SOLIS,0.6055,0.6327,0.0272,,Seyi iz,,0.2000,,1,0
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st25_11_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st25_11_no_1.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,25,1024,SOLIS,0.6291,0.6354,0.0063,,,,,,1,1
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st25_11_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st25_11_no_2.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,25,1024,SOLIS,0.6258,0.6342,0.0085,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st25_11_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg5_st25_11_no_3.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,25,1024,SOLIS,0.6150,0.6310,0.0160,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st15_11_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st15_11_no_0.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,15,1024,SOLIS,0.6203,0.6349,0.0146,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st15_11_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st15_11_no_1.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,15,1024,SOLIS,0.6564,0.6350,-0.0213,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st15_11_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st15_11_no_2.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,15,1024,SOLIS,0.6174,0.6172,-0.0002,,Oo] iis,,0.4000,,1,0
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st15_11_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st15_11_no_3.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,15,1024,SOLIS,0.5996,0.6267,0.0270,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st20_11_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st20_11_no_0.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024,SOLIS,0.5859,0.6332,0.0473,,SOVTS,,0.6000,,1,0
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st20_11_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st20_11_no_1.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024,SOLIS,0.6488,0.6170,-0.0318,,,,,,1,1
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st20_11_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st20_11_no_2.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024,SOLIS,0.6207,0.6162,-0.0045,,Ooliis,,0.6000,,1,0
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st20_11_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st20_11_no_3.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,20,1024,SOLIS,0.5992,0.6350,0.0358,,,,,,1,1
text2img,0,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st25_11_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st25_11_no_0.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,25,1024,SOLIS,0.6173,0.6370,0.0198,,,,,,1,1
text2img,1,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st25_11_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st25_11_no_1.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,25,1024,SOLIS,0.6464,0.6356,-0.0108,,Sols,,0.8000,,1,0
text2img,2,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st25_11_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st25_11_no_2.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,25,1024,SOLIS,0.6285,0.6349,0.0064,,Sopliis,,0.6000,,1,0
text2img,3,6.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st25_11_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p11_cfg6_st25_11_no_3.png,wordmark:1.0;minimalistic:1.0,11,"text SOLIS italicized clean sans serif, soft drop shadow",dpmpp_2m_sde,karras,100,25,1024,SOLIS,0.6073,0.6357,0.0284,,,,,,1,1
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st15_12_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st15_12_no_0.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,15,1024,EMBER,0.6435,0.6109,-0.0326,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st15_12_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st15_12_no_1.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,15,1024,EMBER,0.6075,0.6177,0.0102,,ermobder,,0.4000,,1,0
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st15_12_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st15_12_no_2.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,15,1024,EMBER,0.6508,0.6234,-0.0275,HE relc,,0.0000,,,0,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st15_12_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st15_12_no_3.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,15,1024,EMBER,0.6041,0.6383,0.0342,,erimnDear,,0.0000,,1,0
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st20_12_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st20_12_no_0.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,20,1024,EMBER,0.6556,0.6007,-0.0549,,,,,,1,1
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st20_12_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st20_12_no_1.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,20,1024,EMBER,0.6339,0.6134,-0.0205,,,,,,1,1
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st20_12_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st20_12_no_2.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,20,1024,EMBER,0.6476,0.6101,-0.0376,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st20_12_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st20_12_no_3.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,20,1024,EMBER,0.6212,0.6435,0.0223,,ermBer,,0.8000,,1,0
text2img,0,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st25_12_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st25_12_no_0.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,25,1024,EMBER,0.6440,0.6414,-0.0026,,ermmber,,0.6000,,1,0
text2img,1,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st25_12_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st25_12_no_1.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,25,1024,EMBER,0.6244,0.6220,-0.0025,,empbeer,,0.6000,,1,0
text2img,2,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st25_12_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st25_12_no_2.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,25,1024,EMBER,0.6379,0.5943,-0.0437,,,,,,1,1
text2img,3,4.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st25_12_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg4_st25_12_no_3.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,25,1024,EMBER,0.6404,0.6157,-0.0247,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg5_st15_12_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg5_st15_12_no_0.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,15,1024,EMBER,0.6484,0.6400,-0.0084,,,,,,1,1
text2img,1,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg5_st15_12_lora_1.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg5_st15_12_no_1.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,15,1024,EMBER,0.6194,0.6482,0.0288,,"EMMPBET

limber",,-0.6000,,1,0
text2img,2,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg5_st15_12_lora_2.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg5_st15_12_no_2.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,15,1024,EMBER,0.6240,0.6256,0.0017,,,,,,1,1
text2img,3,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg5_st15_12_lora_3.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg5_st15_12_no_3.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,15,1024,EMBER,0.6154,0.6458,0.0304,,,,,,1,1
text2img,0,5.0,1024,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg5_st20_12_lora_0.png,/home/henrique/Projects/tcc/result-gathering/output/test1_wordmark_minimalistic1/singles/p12_cfg5_st20_12_no_0.png,wordmark:1.0;minimalistic:1.0,12,"text EMBER stencil typography, military utilitarian tone",dpmpp_2m_sde,karras,100,20,1024,EMBER,0.6467,0.6427,-0.0040,,EEL,,0.4000,,1,0
